1.000000000000000000e+00,9.417600631713867188e+00
2.000000000000000000e+01,7.195822715759277344e+00
4.130316677845230089e+01,7.184220314025878906e+00
6.300141043091404924e+01,8.342759132385253906e+00
8.521450514051969094e+01,9.505717277526855469e+00
1.080985366436462982e+02,9.389571189880371094e+00
1.318569106865307390e+02,8.730793952941894531e+00
1.567546988802151873e+02,7.522064208984375000e+00
1.831373337421206884e+02,6.658134460449218750e+00
2.114549714531474081e+02,5.860805988311767578e+00
2.422942405933594614e+02,5.781495094299316406e+00
2.764196160395870265e+02,5.669340610504150391e+00
3.148273360542766000e+02,5.623839378356933594e+00
3.588156652444715178e+02,5.235611915588378906e+00
4.100764589157111004e+02,4.867724418640136719e+00
4.708144866961224011e+02,4.093901634216308594e+00
5.439029311192211935e+02,3.404053449630737305e+00
6.330860282111148081e+02,2.486215114593505859e+00
7.432431419717105427e+02,1.483032941818237305e+00
8.807328974656635410e+02,7.854982018470764160e-01
1.053841643633866624e+03,4.171400964260101318e-01
1.273367875130754783e+03,2.682515084743499756e-01
1.553383831447281864e+03,2.309691458940505981e-01
1.912227987586484687e+03,2.452988177537918091e-01
2.373798434939797062e+03,2.655256688594818115e-01
2.969238372276954578e+03,2.884991765022277832e-01
3.739132581609410408e+03,2.902109324932098389e-01
4.736369802565221107e+03,2.922642827033996582e-01
6.029872883581882888e+03,2.885183691978454590e-01
7.709459791019444310e+03,2.927667796611785889e-01
9.892178314746464821e+03,2.887279987335205078e-01
1.000000000000000000e+04,2.887279987335205078e-01
