1.000000000000000000e+00,2.805346965789794922e+00
2.000000000000000000e+01,4.531015396118164062e+00
4.130316677845230089e+01,6.351856231689453125e+00
6.300141043091404924e+01,8.412359237670898438e+00
8.521450514051969094e+01,8.607994079589843750e+00
1.080985366436462982e+02,8.004090309143066406e+00
1.318569106865307390e+02,7.083227634429931641e+00
1.567546988802151873e+02,6.047406196594238281e+00
1.831373337421206884e+02,5.589646339416503906e+00
2.114549714531474081e+02,5.301562309265136719e+00
2.422942405933594614e+02,5.557003021240234375e+00
2.764196160395870265e+02,5.742177009582519531e+00
3.148273360542766000e+02,5.788338661193847656e+00
3.588156652444715178e+02,5.486302375793457031e+00
4.100764589157111004e+02,5.175072669982910156e+00
4.708144866961224011e+02,4.765484333038330078e+00
5.439029311192211935e+02,4.444344520568847656e+00
6.330860282111148081e+02,4.134573936462402344e+00
7.432431419717105427e+02,3.695266723632812500e+00
8.807328974656635410e+02,3.197867870330810547e+00
1.053841643633866624e+03,2.502836704254150391e+00
1.273367875130754783e+03,1.736251235008239746e+00
1.553383831447281864e+03,1.214672446250915527e+00
1.912227987586484687e+03,1.006096601486206055e+00
2.373798434939797062e+03,9.551612138748168945e-01
2.969238372276954578e+03,1.020512104034423828e+00
3.739132581609410408e+03,1.053711652755737305e+00
4.736369802565221107e+03,1.107363462448120117e+00
6.029872883581882888e+03,1.126950979232788086e+00
7.709459791019444310e+03,1.167677283287048340e+00
9.892178314746464821e+03,1.165434598922729492e+00
1.000000000000000000e+04,1.165434598922729492e+00
