1.000000000000000000e+00,8.698591232299804688e+00
2.000000000000000000e+01,7.598194122314453125e+00
4.130316677845230089e+01,8.972459793090820312e+00
6.300141043091404924e+01,1.023855400085449219e+01
8.521450514051969094e+01,1.166995811462402344e+01
1.080985366436462982e+02,1.228540039062500000e+01
1.318569106865307390e+02,1.297687530517578125e+01
1.567546988802151873e+02,1.283885955810546875e+01
1.831373337421206884e+02,1.184228610992431641e+01
2.114549714531474081e+02,1.016943454742431641e+01
2.422942405933594614e+02,8.832036972045898438e+00
2.764196160395870265e+02,7.319685459136962891e+00
3.148273360542766000e+02,6.407500267028808594e+00
3.588156652444715178e+02,5.592211723327636719e+00
4.100764589157111004e+02,4.983986854553222656e+00
4.708144866961224011e+02,4.294682025909423828e+00
5.439029311192211935e+02,3.689174652099609375e+00
6.330860282111148081e+02,2.768221139907836914e+00
7.432431419717105427e+02,1.837002038955688477e+00
8.807328974656635410e+02,1.151589155197143555e+00
1.053841643633866624e+03,7.224727272987365723e-01
1.273367875130754783e+03,4.860135614871978760e-01
1.553383831447281864e+03,3.955647349357604980e-01
1.912227987586484687e+03,3.874135613441467285e-01
2.373798434939797062e+03,3.937495350837707520e-01
2.969238372276954578e+03,4.204055368900299072e-01
3.739132581609410408e+03,4.278675019741058350e-01
4.736369802565221107e+03,4.462963640689849854e-01
6.029872883581882888e+03,4.485040307044982910e-01
7.709459791019444310e+03,4.607257246971130371e-01
9.892178314746464821e+03,4.586936533451080322e-01
1.000000000000000000e+04,4.586936533451080322e-01
