1.000000000000000000e+00,6.804686546325683594e+00
2.000000000000000000e+01,6.261172294616699219e+00
4.130316677845230089e+01,6.455361366271972656e+00
6.300141043091404924e+01,7.809818267822265625e+00
8.521450514051969094e+01,8.773877143859863281e+00
1.080985366436462982e+02,8.839056015014648438e+00
1.318569106865307390e+02,8.308787345886230469e+00
1.567546988802151873e+02,7.189588069915771484e+00
1.831373337421206884e+02,6.573356628417968750e+00
2.114549714531474081e+02,5.973032951354980469e+00
2.422942405933594614e+02,6.082604408264160156e+00
2.764196160395870265e+02,6.158923149108886719e+00
3.148273360542766000e+02,6.131468772888183594e+00
3.588156652444715178e+02,5.878851413726806641e+00
4.100764589157111004e+02,5.749762058258056641e+00
4.708144866961224011e+02,5.038170814514160156e+00
5.439029311192211935e+02,4.243475437164306641e+00
6.330860282111148081e+02,2.963380813598632812e+00
7.432431419717105427e+02,1.624174118041992188e+00
8.807328974656635410e+02,8.063360452651977539e-01
1.053841643633866624e+03,4.108051657676696777e-01
1.273367875130754783e+03,2.706578373908996582e-01
1.553383831447281864e+03,2.435400485992431641e-01
1.912227987586484687e+03,2.692247927188873291e-01
2.373798434939797062e+03,2.924715876579284668e-01
2.969238372276954578e+03,3.180887699127197266e-01
3.739132581609410408e+03,3.209379315376281738e-01
4.736369802565221107e+03,3.246493339538574219e-01
6.029872883581882888e+03,3.212822377681732178e-01
7.709459791019444310e+03,3.255436718463897705e-01
9.892178314746464821e+03,3.223243653774261475e-01
1.000000000000000000e+04,3.223243653774261475e-01
