1.000000000000000000e+04,1.006316363145551485e+01,9.809137033524892857e-01
6.812920690579615439e+03,1.215729253552597910e+01,1.022893049736174120e+01
4.641588833612777307e+03,9.868439993993778359e+00,2.084460572798975397e-01
3.162277660168379498e+03,1.005393147436789469e+01,4.866261379661889208e+00
2.154434690031884656e+03,9.777321669362333267e+00,6.049855033387014913e+00
1.467799267622070602e+03,8.921630335401331990e+00,3.128234995322518142e+00
1.000000000000000000e+03,9.863290509967871600e+00,7.369850265623812291e+00
6.812920690579614984e+02,1.044083127893410534e+01,4.914487593026408696e+00
4.641588833612781855e+02,1.246172607591389436e+01,9.527733714126195297e-01
3.162277660168379612e+02,2.015096881262742912e+01,1.560042598240971401e+01
2.154434690031884543e+02,1.639846548117621339e+01,2.651982451463578805e+00
1.467799267622070545e+02,1.786682008899933649e+01,5.129510446842361127e+00
1.000000000000000000e+02,1.847816238099918706e+01,7.196517737895110622e-01
6.812920690579615268e+01,2.120156358500545579e+01,1.617335389102730403e+01
4.641588833612782139e+01,2.219892726877763423e+01,1.831975671495282754e+01
3.162277660168379256e+01,1.671509444153300805e+01,2.923898820751807293e+00
2.154434690031884614e+01,1.630165168331133785e+01,7.638029882417692207e+00
1.467799267622070580e+01,1.363821658815511917e+01,3.462004655142371323e+00
1.000000000000000000e+01,1.213170750852211555e+01,8.392807932078932831e-01
6.812920690579614913e+00,1.181920740152211202e+01,3.010077232251735957e+00
4.641588833612781961e+00,1.249917700164485979e+01,7.657499450176718625e+00
3.162277660168379523e+00,1.362097320607773732e+01,1.050741674722894992e+01
2.154434690031884259e+00,1.552093667765922902e+01,1.472931358003597424e+00
1.467799267622070580e+00,2.144081817468098095e+01,7.344926339690639239e+00
1.000000000000000000e+00,2.699317480659736290e+01,1.140867811740146465e+01
