1.000000000000000000e+04,1.011233215332031250e+02
6.812920690579615439e+03,1.052128982543945312e+02
4.641588833612777307e+03,1.098909606933593750e+02
3.162277660168379498e+03,1.137598571777343750e+02
2.154434690031884656e+03,1.151568527221679688e+02
1.467799267622070602e+03,1.128292770385742188e+02
1.000000000000000000e+03,1.064939422607421875e+02
6.812920690579614984e+02,9.688349914550781250e+01
4.641588833612781855e+02,8.534169769287109375e+01
3.162277660168379612e+02,7.328398132324218750e+01
2.154434690031884543e+02,6.181752014160156250e+01
1.467799267622070545e+02,5.159983062744140625e+01
1.000000000000000000e+02,4.287034225463867188e+01
6.812920690579615268e+01,3.557511138916015625e+01
4.641588833612782139e+01,2.952682495117187500e+01
3.162277660168379256e+01,2.455143547058105469e+01
2.154434690031884614e+01,2.057834243774414062e+01
1.467799267622070580e+01,1.763202667236328125e+01
1.000000000000000000e+01,1.575968170166015625e+01
6.812920690579614913e+00,1.497933483123779297e+01
4.641588833612781961e+00,1.527941894531250000e+01
3.162277660168379523e+00,1.663994789123535156e+01
2.154434690031884259e+00,1.904310798645019531e+01
1.467799267622070580e+00,2.246701812744140625e+01
1.000000000000000000e+00,2.686923217773437500e+01
