1.000000000000000000e+00,1.215030288696289062e+02
2.000000000000000000e+01,1.398026580810546875e+02
4.130316677845230089e+01,1.565750885009765625e+02
6.300141043091404924e+01,1.298782958984375000e+02
8.521450514051969094e+01,7.038207244873046875e+01
1.080985366436462982e+02,2.997384071350097656e+01
1.318569106865307390e+02,2.013082695007324219e+01
1.567546988802151873e+02,1.848813629150390625e+01
1.831373337421206884e+02,1.711837577819824219e+01
2.114549714531474081e+02,1.487861824035644531e+01
2.422942405933594614e+02,1.227911281585693359e+01
2.764196160395870265e+02,9.880422592163085938e+00
3.148273360542766000e+02,7.969165325164794922e+00
3.588156652444715178e+02,6.640897274017333984e+00
4.100764589157111004e+02,5.927700996398925781e+00
4.708144866961224011e+02,5.919569969177246094e+00
5.439029311192211935e+02,6.939588069915771484e+00
6.330860282111148081e+02,9.732811927795410156e+00
7.432431419717105427e+02,1.496015739440917969e+01
8.807328974656635410e+02,2.131291389465332031e+01
1.053841643633866624e+03,2.788441276550292969e+01
1.273367875130754783e+03,3.968146896362304688e+01
1.553383831447281864e+03,6.422267150878906250e+01
1.912227987586484687e+03,1.135555114746093750e+02
2.373798434939797062e+03,1.979293670654296875e+02
2.969238372276954578e+03,2.415237426757812500e+02
3.739132581609410408e+03,2.234696807861328125e+02
4.736369802565221107e+03,2.015828704833984375e+02
6.029872883581882888e+03,1.836287078857421875e+02
7.709459791019444310e+03,1.726493530273437500e+02
9.892178314746464821e+03,1.726621551513671875e+02
1.000000000000000000e+04,1.726621551513671875e+02
