1.000000000000000000e+00,1.171525382995605469e+01
2.000000000000000000e+01,9.840852737426757812e+00
4.130316677845230089e+01,1.668595123291015625e+01
6.300141043091404924e+01,2.350444602966308594e+01
8.521450514051969094e+01,2.785553359985351562e+01
1.080985366436462982e+02,2.917773246765136719e+01
1.318569106865307390e+02,2.739085769653320312e+01
1.567546988802151873e+02,2.318667221069335938e+01
1.831373337421206884e+02,1.790626525878906250e+01
2.114549714531474081e+02,1.300272655487060547e+01
2.422942405933594614e+02,9.428849220275878906e+00
2.764196160395870265e+02,7.408032417297363281e+00
3.148273360542766000e+02,6.739336013793945312e+00
3.588156652444715178e+02,7.224476337432861328e+00
4.100764589157111004e+02,8.800535202026367188e+00
4.708144866961224011e+02,1.150631046295166016e+01
5.439029311192211935e+02,1.546969413757324219e+01
6.330860282111148081e+02,2.089366912841796875e+01
7.432431419717105427e+02,2.800840568542480469e+01
8.807328974656635410e+02,3.700694274902343750e+01
1.053841643633866624e+03,4.796245574951171875e+01
1.273367875130754783e+03,6.074690628051757812e+01
1.553383831447281864e+03,7.499810791015625000e+01
1.912227987586484687e+03,9.003554534912109375e+01
2.373798434939797062e+03,1.046567001342773438e+02
2.969238372276954578e+03,1.170397491455078125e+02
3.739132581609410408e+03,1.250450210571289062e+02
4.736369802565221107e+03,1.271410980224609375e+02
6.029872883581882888e+03,1.238561096191406250e+02
7.709459791019444310e+03,1.186072463989257812e+02
9.892178314746464821e+03,1.153287429809570312e+02
1.000000000000000000e+04,1.153287429809570312e+02
