1.000000000000000000e+00,9.803979492187500000e+01
2.000000000000000000e+01,1.022006225585937500e+02
4.130316677845230089e+01,1.290940856933593750e+02
6.300141043091404924e+01,1.188947448730468750e+02
8.521450514051969094e+01,8.532659149169921875e+01
1.080985366436462982e+02,4.981857299804687500e+01
1.318569106865307390e+02,2.908788108825683594e+01
1.567546988802151873e+02,1.875565910339355469e+01
1.831373337421206884e+02,1.376589488983154297e+01
2.114549714531474081e+02,1.059075164794921875e+01
2.422942405933594614e+02,9.639378547668457031e+00
2.764196160395870265e+02,9.036643028259277344e+00
3.148273360542766000e+02,9.174622535705566406e+00
3.588156652444715178e+02,9.390892028808593750e+00
4.100764589157111004e+02,1.044469738006591797e+01
4.708144866961224011e+02,1.283806037902832031e+01
5.439029311192211935e+02,1.788888931274414062e+01
6.330860282111148081e+02,2.655566215515136719e+01
7.432431419717105427e+02,3.851218032836914062e+01
8.807328974656635410e+02,5.701324081420898438e+01
1.053841643633866624e+03,8.099940490722656250e+01
1.273367875130754783e+03,9.965337371826171875e+01
1.553383831447281864e+03,1.144499740600585938e+02
1.912227987586484687e+03,1.248713302612304688e+02
2.373798434939797062e+03,1.229834976196289062e+02
2.969238372276954578e+03,1.247717590332031250e+02
3.739132581609410408e+03,1.215927734375000000e+02
4.736369802565221107e+03,1.211108474731445312e+02
6.029872883581882888e+03,1.167145080566406250e+02
7.709459791019444310e+03,1.182971267700195312e+02
9.892178314746464821e+03,1.153958740234375000e+02
1.000000000000000000e+04,1.153958740234375000e+02
