1.000000000000000000e+04,1.009641838073730469e+01
6.812920690579615439e+03,1.003292179107666016e+01
4.641588833612777307e+03,9.925750732421875000e+00
3.162277660168379498e+03,9.816807746887207031e+00
2.154434690031884656e+03,9.810006141662597656e+00
1.467799267622070602e+03,1.004031562805175781e+01
1.000000000000000000e+03,1.063482952117919922e+01
6.812920690579614984e+02,1.168229103088378906e+01
4.641588833612781855e+02,1.320589447021484375e+01
3.162277660168379612e+02,1.512662315368652344e+01
2.154434690031884543e+02,1.722180366516113281e+01
1.467799267622070545e+02,1.911528396606445312e+01
1.000000000000000000e+02,2.035504531860351562e+01
6.812920690579615268e+01,2.058816337585449219e+01
4.641588833612782139e+01,1.973411369323730469e+01
3.162277660168379256e+01,1.803332138061523438e+01
2.154434690031884614e+01,1.595931529998779297e+01
1.467799267622070580e+01,1.404878234863281250e+01
1.000000000000000000e+01,1.273127365112304688e+01
6.812920690579614913e+00,1.226249790191650391e+01
4.641588833612781961e+00,1.276836013793945312e+01
3.162277660168379523e+00,1.431912422180175781e+01
2.154434690031884259e+00,1.697590827941894531e+01
1.467799267622070580e+00,2.080049324035644531e+01
1.000000000000000000e+00,2.583935928344726562e+01
