1.000000000000000000e+04,1.158676431241387093e+02,4.856399999999999828e+00
6.812920690579615439e+03,1.169329733733285934e+02,4.740849999999999653e+01
4.641588833612777307e+03,1.172604999421410668e+02,1.079299999999999926e+00
3.162277660168379498e+03,1.162160469316845877e+02,2.703569999999999851e+01
2.154434690031884656e+03,1.131618028611549818e+02,3.712800000000000011e+01
1.467799267622070602e+03,1.077009014317188758e+02,2.040090000000000003e+01
1.000000000000000000e+03,9.989479094508048718e+01,4.394729999999999848e+01
6.812920690579614984e+02,9.029071161147867031e+01,2.375779999999999959e+01
4.641588833612781855e+02,7.972763535916925548e+01,3.254070000000000018e+00
3.162277660168379612e+02,6.905403738070583586e+01,3.061420000000000030e+01
2.154434690031884543e+02,5.892245079006372066e+01,4.722990000000000244e+00
1.467799267622070545e+02,4.972301825552561638e+01,6.978710000000000413e+00
1.000000000000000000e+02,4.162430004594600064e+01,7.605229999999999491e-01
6.812920690579615268e+01,3.465987856762883013e+01,1.283629999999999960e+01
4.641588833612782139e+01,2.880634052903214837e+01,1.397910000000000075e+01
3.162277660168379256e+01,2.402556866640551902e+01,2.075349999999999806e+00
2.154434690031884614e+01,2.027674216967882970e+01,4.952130000000000365e+00
1.467799267622070580e+01,1.751467162088332330e+01,2.156169999999999920e+00
1.000000000000000000e+01,1.568741056197893968e+01,5.078249999999999709e-01
6.812920690579614913e+00,1.473955729268580583e+01,1.783879999999999910e+00
4.641588833612781961e+00,1.461977220020473389e+01,4.427660000000000373e+00
3.162277660168379523e+00,1.528784594361470006e+01,5.988579999999999792e+00
2.154434690031884259e+00,1.671726436440634700e+01,8.434310000000000418e-01
1.467799267622070580e+00,1.889085520081536984e+01,3.985570000000000057e+00
1.000000000000000000e+00,2.178813124946352886e+01,6.045720000000000205e+00
