1.000000000000000000e+04,9.626774787902832031e+00
6.812920690579615439e+03,9.569972038269042969e+00
4.641588833612777307e+03,9.479878425598144531e+00
3.162277660168379498e+03,9.390608787536621094e+00
2.154434690031884656e+03,9.399321556091308594e+00
1.467799267622070602e+03,9.637825012207031250e+00
1.000000000000000000e+03,1.022934913635253906e+01
6.812920690579614984e+02,1.125263881683349609e+01
4.641588833612781855e+02,1.271340465545654297e+01
3.162277660168379612e+02,1.451333999633789062e+01
2.154434690031884543e+02,1.642228126525878906e+01
1.467799267622070545e+02,1.808540725708007812e+01
1.000000000000000000e+02,1.910589027404785156e+01
6.812920690579615268e+01,1.920164489746093750e+01
4.641588833612782139e+01,1.835435485839843750e+01
3.162277660168379256e+01,1.683121871948242188e+01
2.154434690031884614e+01,1.506229496002197266e+01
1.467799267622070580e+01,1.348217678070068359e+01
1.000000000000000000e+01,1.242511081695556641e+01
6.812920690579614913e+00,1.209735012054443359e+01
4.641588833612781961e+00,1.260770416259765625e+01
3.162277660168379523e+00,1.401436901092529297e+01
2.154434690031884259e+00,1.635489273071289062e+01
1.467799267622070580e+00,1.965167045593261719e+01
1.000000000000000000e+00,2.390018653869628906e+01
