1.000000000000000000e+04,9.973833639420990949e+01,9.721669615197518155e+00
6.812920690579615439e+03,1.217038223561903294e+02,1.019046641037624852e+02
4.641588833612777307e+03,1.022366638541248136e+02,2.158860779811124342e+00
3.162277660168379498e+03,1.136824505108534851e+02,5.525864712024804959e+01
2.154434690031884656e+03,1.264831615971374248e+02,7.728805038935216487e+01
1.467799267622070602e+03,1.216142243392166193e+02,4.153867778160059743e+01
1.000000000000000000e+03,1.387640343324137291e+02,9.433429972173775013e+01
6.812920690579614984e+02,1.146751376559388689e+02,4.949654475533830578e+01
4.641588833612781855e+02,8.712033471353934999e+01,6.544670995468753638e+00
3.162277660168379612e+02,6.558488484059631674e+01,6.169219884365465845e+01
2.154434690031884543e+02,6.151291594587201672e+01,9.588462981677725594e+00
1.467799267622070545e+02,5.301925626349881782e+01,1.437155115329999688e+01
1.000000000000000000e+02,3.865635271049431765e+01,1.516335708710256025e+00
6.812920690579615268e+01,2.970536531466665764e+01,2.561589997713679878e+01
4.641588833612782139e+01,4.129036820670560104e+01,3.129406152593896095e+01
3.162277660168379256e+01,2.450453835307168049e+01,4.213044602972757957e+00
2.154434690031884614e+01,2.294182809912166121e+01,1.038735047848937754e+01
1.467799267622070580e+01,1.755862107458614219e+01,4.390805756125358172e+00
1.000000000000000000e+01,1.476411826883484224e+01,1.018132848664701884e+00
6.812920690579614913e+00,1.423912959125608246e+01,3.594220093249453019e+00
4.641588833612781961e+00,1.504926936108276792e+01,9.070727478032186042e+00
3.162277660168379523e+00,1.620195867146700053e+01,1.229514756080191873e+01
2.154434690031884259e+00,1.773059358611820713e+01,1.679778330463234770e+00
1.467799267622070580e+00,2.391995804199235565e+01,8.234219159206014993e+00
1.000000000000000000e+00,2.978187244938086309e+01,1.265279160273800407e+01
