1.000000000000000000e+00,1.020919132232666016e+01
2.000000000000000000e+01,1.233304119110107422e+01
4.130316677845230089e+01,2.436734199523925781e+01
6.300141043091404924e+01,3.525985717773437500e+01
8.521450514051969094e+01,3.945188903808593750e+01
1.080985366436462982e+02,4.027620315551757812e+01
1.318569106865307390e+02,3.402997589111328125e+01
1.567546988802151873e+02,2.674588966369628906e+01
1.831373337421206884e+02,2.050046730041503906e+01
2.114549714531474081e+02,1.441952037811279297e+01
2.422942405933594614e+02,1.053594779968261719e+01
2.764196160395870265e+02,8.221930503845214844e+00
3.148273360542766000e+02,7.413893222808837891e+00
3.588156652444715178e+02,7.552632808685302734e+00
4.100764589157111004e+02,9.376380920410156250e+00
4.708144866961224011e+02,1.257045269012451172e+01
5.439029311192211935e+02,1.908082199096679688e+01
6.330860282111148081e+02,3.042727279663085938e+01
7.432431419717105427e+02,4.664579772949218750e+01
8.807328974656635410e+02,7.151203918457031250e+01
1.053841643633866624e+03,1.068471755981445312e+02
1.273367875130754783e+03,1.457593536376953125e+02
1.553383831447281864e+03,1.760805206298828125e+02
1.912227987586484687e+03,1.923674163818359375e+02
2.373798434939797062e+03,1.907407226562500000e+02
2.969238372276954578e+03,1.850099029541015625e+02
3.739132581609410408e+03,1.732432403564453125e+02
4.736369802565221107e+03,1.689378356933593750e+02
6.029872883581882888e+03,1.611545257568359375e+02
7.709459791019444310e+03,1.595992431640625000e+02
9.892178314746464821e+03,1.579277496337890625e+02
1.000000000000000000e+04,1.579277496337890625e+02
