1.000000000000000000e+04,1.159897842407226562e+02
6.812920690579615439e+03,1.239367828369140625e+02
4.641588833612777307e+03,1.315338745117187500e+02
3.162277660168379498e+03,1.363173217773437500e+02
2.154434690031884656e+03,1.361931457519531250e+02
1.467799267622070602e+03,1.304932250976562500e+02
1.000000000000000000e+03,1.202117691040039062e+02
6.812920690579614984e+02,1.072564468383789062e+02
4.641588833612781855e+02,9.349835968017578125e+01
3.162277660168379612e+02,8.026965332031250000e+01
2.154434690031884543e+02,6.830533599853515625e+01
1.467799267622070545e+02,5.787218475341796875e+01
1.000000000000000000e+02,4.892328262329101562e+01
6.812920690579615268e+01,4.123244857788085938e+01
4.641588833612782139e+01,3.453488922119140625e+01
3.162277660168379256e+01,2.869103813171386719e+01
2.154434690031884614e+01,2.377575302124023438e+01
1.467799267622070580e+01,1.999082565307617188e+01
1.000000000000000000e+01,1.750364112854003906e+01
6.812920690579614913e+00,1.637895584106445312e+01
4.641588833612781961e+00,1.661417961120605469e+01
3.162277660168379523e+00,1.819508552551269531e+01
2.154434690031884259e+00,2.112404632568359375e+01
1.467799267622070580e+00,2.541648483276367188e+01
1.000000000000000000e+00,3.107504272460937500e+01
