1.000000000000000000e+00,1.097025394439697266e+01
2.000000000000000000e+01,1.281525993347167969e+01
4.130316677845230089e+01,2.470327568054199219e+01
6.300141043091404924e+01,3.483609771728515625e+01
8.521450514051969094e+01,4.093577194213867188e+01
1.080985366436462982e+02,4.640677642822265625e+01
1.318569106865307390e+02,4.136883926391601562e+01
1.567546988802151873e+02,3.408438491821289062e+01
1.831373337421206884e+02,2.716481208801269531e+01
2.114549714531474081e+02,1.842093276977539062e+01
2.422942405933594614e+02,1.248190307617187500e+01
2.764196160395870265e+02,8.949460983276367188e+00
3.148273360542766000e+02,7.459944725036621094e+00
3.588156652444715178e+02,7.042080879211425781e+00
4.100764589157111004e+02,8.448626518249511719e+00
4.708144866961224011e+02,1.110860824584960938e+01
5.439029311192211935e+02,1.757623100280761719e+01
6.330860282111148081e+02,3.066220474243164062e+01
7.432431419717105427e+02,5.189846801757812500e+01
8.807328974656635410e+02,8.729627227783203125e+01
1.053841643633866624e+03,1.374780731201171875e+02
1.273367875130754783e+03,1.924532928466796875e+02
1.553383831447281864e+03,2.360596923828125000e+02
1.912227987586484687e+03,2.575598754882812500e+02
2.373798434939797062e+03,2.578146362304687500e+02
2.969238372276954578e+03,2.489100036621093750e+02
3.739132581609410408e+03,2.311970062255859375e+02
4.736369802565221107e+03,2.244986267089843750e+02
6.029872883581882888e+03,2.122088012695312500e+02
7.709459791019444310e+03,2.074127349853515625e+02
9.892178314746464821e+03,2.054776763916015625e+02
1.000000000000000000e+04,2.054776763916015625e+02
