1.000000000000000000e+00,1.075643348693847656e+01
2.000000000000000000e+01,1.024348545074462891e+01
4.130316677845230089e+01,1.923291969299316406e+01
6.300141043091404924e+01,2.857824897766113281e+01
8.521450514051969094e+01,3.432408523559570312e+01
1.080985366436462982e+02,3.495613861083984375e+01
1.318569106865307390e+02,3.090902137756347656e+01
1.567546988802151873e+02,2.424567985534667969e+01
1.831373337421206884e+02,1.743415641784667969e+01
2.114549714531474081e+02,1.213858222961425781e+01
2.422942405933594614e+02,8.838954925537109375e+00
2.764196160395870265e+02,7.254511356353759766e+00
3.148273360542766000e+02,6.980718612670898438e+00
3.588156652444715178e+02,7.832398891448974609e+00
4.100764589157111004e+02,9.840459823608398438e+00
4.708144866961224011e+02,1.314770221710205078e+01
5.439029311192211935e+02,1.795661354064941406e+01
6.330860282111148081e+02,2.451258659362792969e+01
7.432431419717105427e+02,3.307408523559570312e+01
8.807328974656635410e+02,4.387031936645507812e+01
1.053841643633866624e+03,5.703200531005859375e+01
1.273367875130754783e+03,7.246185302734375000e+01
1.553383831447281864e+03,8.965442657470703125e+01
1.912227987586484687e+03,1.074867401123046875e+02
2.373798434939797062e+03,1.240117111206054688e+02
2.969238372276954578e+03,1.365274658203125000e+02
3.739132581609410408e+03,1.424355316162109375e+02
4.736369802565221107e+03,1.410187072753906250e+02
6.029872883581882888e+03,1.349889221191406250e+02
7.709459791019444310e+03,1.294132537841796875e+02
9.892178314746464821e+03,1.272489089965820312e+02
1.000000000000000000e+04,1.272489089965820312e+02
