1.000000000000000000e+04,1.353543239113004404e+02,1.460440000000000005e+01
6.812920690579615439e+03,1.416277124805375252e+02,1.689679999999999893e+02
4.641588833612777307e+03,1.455858517695823195e+02,3.238760000000000083e+00
3.162277660168379498e+03,1.446195610295764595e+02,8.582170000000000698e+01
2.154434690031884656e+03,1.375229668846981497e+02,1.228880000000000052e+02
1.467799267622070602e+03,1.252704616633195229e+02,6.383890000000000242e+01
1.000000000000000000e+03,1.102896054189994430e+02,1.543360000000000127e+02
6.812920690579614984e+02,9.503453641590668610e+01,7.792990000000000350e+01
4.641588833612781855e+02,8.109015673860314166e+01,9.874950000000000117e+00
3.162277660168379612e+02,6.908507109260074230e+01,9.817719999999999914e+01
2.154434690031884543e+02,5.900876604705975836e+01,1.461480000000000068e+01
1.467799267622070545e+02,5.055780845984521932e+01,2.225720000000000098e+01
1.000000000000000000e+02,4.337015164384251165e+01,2.267630000000000035e+00
6.812920690579615268e+01,3.714283568505453559e+01,4.008840000000000003e+01
4.641588833612782139e+01,3.165802338121234527e+01,5.297549999999999670e+01
3.162277660168379256e+01,2.677645917999518943e+01,6.423210000000000086e+00
2.154434690031884614e+01,2.245784816707796239e+01,1.646349999999999980e+01
1.467799267622070580e+01,1.875245950369032499e+01,6.727079999999999949e+00
1.000000000000000000e+01,1.570129220062495889e+01,1.531369999999999898e+00
6.812920690579614913e+00,1.328565954185610742e+01,5.451990000000000336e+00
4.641588833612781961e+00,1.150575228627050706e+01,1.422039999999999971e+01
3.162277660168379523e+00,1.042910361559574817e+01,1.954439999999999955e+01
2.154434690031884259e+00,1.014702212859676500e+01,2.510409999999999808e+00
1.467799267622070580e+00,1.073532362362955972e+01,1.282210000000000072e+01
1.000000000000000000e+00,1.225885536796766750e+01,1.998969999999999914e+01
