1.000000000000000000e+04,9.955654310014391228e+01,4.856402859781710823e+00
6.812920690579615439e+03,1.053629161844782232e+02,4.740846000589134235e+01
4.641588833612777307e+03,1.022127511890461165e+02,1.079304145728952502e+00
3.162277660168379498e+03,1.088502580509223918e+02,2.703574058055159313e+01
2.154434690031884656e+03,1.167541200192634534e+02,3.712804721081781878e+01
1.467799267622070602e+03,1.173380850093548133e+02,2.040093084505454968e+01
1.000000000000000000e+03,1.204653218879023910e+02,4.394729996546671202e+01
6.812920690579614984e+02,1.056796003472928902e+02,2.375777873298603637e+01
4.641588833612781855e+02,8.615030924657769162e+01,3.254066892085259344e+00
3.162277660168379612e+02,6.460228800292182427e+01,3.061415831101302487e+01
2.154434690031884543e+02,5.969846450196464360e+01,4.722994320100869281e+00
1.467799267622070545e+02,5.000772837206164922e+01,6.978713946069603935e+00
1.000000000000000000e+02,3.889691094531024618e+01,7.605232325083389755e-01
6.812920690579615268e+01,2.983709009386071642e+01,1.283631621408852475e+01
4.641588833612782139e+01,3.295670294842869197e+01,1.397910726463961062e+01
3.162277660168379256e+01,2.378470367791130968e+01,2.075351538425379339e+00
2.154434690031884614e+01,2.085751282115972671e+01,4.952130019053508470e+00
1.467799267622070580e+01,1.693670177550776046e+01,2.156172219118299704e+00
1.000000000000000000e+01,1.469218049298422635e+01,5.078247035769390960e-01
6.812920690579614913e+00,1.403029552125269142e+01,1.783882972730372662e+00
4.641588833612781961e+00,1.434301229479909523e+01,4.427663436212657011e+00
3.162277660168379523e+00,1.537472932555544425e+01,5.988578254531614853e+00
2.154434690031884259e+00,1.788046480214598688e+01,8.434313572106013623e-01
1.467799267622070580e+00,2.241595195019684894e+01,3.985573411391210019e+00
1.000000000000000000e+00,2.719787956359320802e+01,6.045717959558016830e+00
