1.000000000000000000e+04,1.086506175994873047e+01
6.812920690579615439e+03,1.079248237609863281e+01
4.641588833612777307e+03,1.067167758941650391e+01
3.162277660168379498e+03,1.055151271820068359e+01
2.154434690031884656e+03,1.053312301635742188e+01
1.467799267622070602e+03,1.074707221984863281e+01
1.000000000000000000e+03,1.132886695861816406e+01
6.812920690579614984e+02,1.239301776885986328e+01
4.641588833612781855e+02,1.399717998504638672e+01
3.162277660168379612e+02,1.608979797363281250e+01
2.154434690031884543e+02,1.845058631896972656e+01
1.467799267622070545e+02,2.066232109069824219e+01
1.000000000000000000e+02,2.218774604797363281e+01
6.812920690579615268e+01,2.257450103759765625e+01
4.641588833612782139e+01,2.166439247131347656e+01
3.162277660168379256e+01,1.968234825134277344e+01
2.154434690031884614e+01,1.718901824951171875e+01
1.467799267622070580e+01,1.486460018157958984e+01
1.000000000000000000e+01,1.323958778381347656e+01
6.812920690579614913e+00,1.260087776184082031e+01
4.641588833612781961e+00,1.307206916809082031e+01
3.162277660168379523e+00,1.472267150878906250e+01
2.154434690031884259e+00,1.762928771972656250e+01
1.467799267622070580e+00,2.188829803466796875e+01
1.000000000000000000e+00,2.759706497192382812e+01
