1.000000000000000000e+00,9.749757766723632812e+00
2.000000000000000000e+01,1.214607429504394531e+01
4.130316677845230089e+01,2.362531280517578125e+01
6.300141043091404924e+01,3.459953308105468750e+01
8.521450514051969094e+01,3.759946060180664062e+01
1.080985366436462982e+02,3.623607635498046875e+01
1.318569106865307390e+02,2.948212051391601562e+01
1.567546988802151873e+02,2.233889770507812500e+01
1.831373337421206884e+02,1.661409187316894531e+01
2.114549714531474081e+02,1.208003234863281250e+01
2.422942405933594614e+02,9.387850761413574219e+00
2.764196160395870265e+02,7.866146564483642578e+00
3.148273360542766000e+02,7.522083282470703125e+00
3.588156652444715178e+02,8.094642639160156250e+00
4.100764589157111004e+02,1.027857971191406250e+01
4.708144866961224011e+02,1.394521713256835938e+01
5.439029311192211935e+02,2.039254188537597656e+01
6.330860282111148081e+02,2.992807197570800781e+01
7.432431419717105427e+02,4.178806686401367188e+01
8.807328974656635410e+02,5.836625289916992188e+01
1.053841643633866624e+03,8.175405883789062500e+01
1.273367875130754783e+03,1.061315078735351562e+02
1.553383831447281864e+03,1.238287811279296875e+02
1.912227987586484687e+03,1.339080657958984375e+02
2.373798434939797062e+03,1.319619140625000000e+02
2.969238372276954578e+03,1.293696441650390625e+02
3.739132581609410408e+03,1.232999496459960938e+02
4.736369802565221107e+03,1.213269958496093750e+02
6.029872883581882888e+03,1.169987640380859375e+02
7.709459791019444310e+03,1.171418304443359375e+02
9.892178314746464821e+03,1.156364135742187500e+02
1.000000000000000000e+04,1.156364135742187500e+02
