1.000000000000000000e+00,1.292449188232421875e+01
2.000000000000000000e+01,8.292578697204589844e+00
4.130316677845230089e+01,1.545710945129394531e+01
6.300141043091404924e+01,2.853093147277832031e+01
8.521450514051969094e+01,4.016634368896484375e+01
1.080985366436462982e+02,4.561212158203125000e+01
1.318569106865307390e+02,4.320545578002929688e+01
1.567546988802151873e+02,3.485799407958984375e+01
1.831373337421206884e+02,2.448693275451660156e+01
2.114549714531474081e+02,1.560028839111328125e+01
2.422942405933594614e+02,9.768355369567871094e+00
2.764196160395870265e+02,6.739902019500732422e+00
3.148273360542766000e+02,5.620014667510986328e+00
3.588156652444715178e+02,5.839679718017578125e+00
4.100764589157111004e+02,7.247957706451416016e+00
4.708144866961224011e+02,9.856285095214843750e+00
5.439029311192211935e+02,1.374100112915039062e+01
6.330860282111148081e+02,1.911041641235351562e+01
7.432431419717105427e+02,2.644905281066894531e+01
8.807328974656635410e+02,3.664384841918945312e+01
1.053841643633866624e+03,5.092897796630859375e+01
1.273367875130754783e+03,7.057919311523437500e+01
1.553383831447281864e+03,9.643240356445312500e+01
1.912227987586484687e+03,1.281807708740234375e+02
2.373798434939797062e+03,1.632810058593750000e+02
2.969238372276954578e+03,1.960178833007812500e+02
3.739132581609410408e+03,2.182460174560546875e+02
4.736369802565221107e+03,2.232894134521484375e+02
6.029872883581882888e+03,2.118836669921875000e+02
7.709459791019444310e+03,1.943144378662109375e+02
9.892178314746464821e+03,1.825417938232421875e+02
1.000000000000000000e+04,1.825417938232421875e+02
